226
32480,Smart Money style_GXIIX,2011-05-12 00:00:00,fail,2011-09-07 18:17:21,2011-09-07 18:17:29,8.05secs,"Java heap space
	org.hibernate.type.DoubleType.get(DoubleType.java:22)
	org.hibernate.type.NullableType.nullSafeGet(NullableType.java:163)
	org.hibernate.type.NullableType.nullSafeGet(NullableType.java:154)
	org.hibernate.type.AbstractType.hydrate(AbstractType.java:81)
	org.hibernate.persister.entity.AbstractEntityPersister.hydrate(AbstractEntityPersister.java:2096)
	org.hibernate.loader.Loader.loadFromResultSet(Loader.java:1380)
	org.hibernate.loader.Loader.instanceNotYetLoaded(Loader.java:1308)
	org.hibernate.loader.Loader.getRow(Loader.java:1206)
	org.hibernate.loader.Loader.getRowFromResultSet(Loader.java:580)
	org.hibernate.loader.Loader.doQuery(Loader.java:701)
	org.hibernate.loader.Loader.doQueryAndInitializeNonLazyCollections(Loader.java:236)
	org.hibernate.loader.Loader.doList(Loader.java:2220)
	org.hibernate.loader.Loader.listIgnoreQueryCache(Loader.java:2104)
	org.hibernate.loader.Loader.list(Loader.java:2099)
	org.hibernate.loader.criteria.CriteriaLoader.list(CriteriaLoader.java:94)
	org.hibernate.impl.SessionImpl.list(SessionImpl.java:1569)
	org.hibernate.impl.CriteriaImpl.list(CriteriaImpl.java:283)
	com.lti.service.impl.DAOManagerImpl.findByCriteria(DAOManagerImpl.java:136)
	com.lti.service.impl.SecurityManagerImpl.getDailydatasFromDB(SecurityManagerImpl.java:341)
	com.lti.service.impl.SecurityManagerImplWithCache.getDailydatasWithCache(SecurityManagerImplWithCache.java:112)
	com.lti.service.impl.SecurityManagerImplWithCache.getLatestDailydata(SecurityManagerImplWithCache.java:312)
	com.lti.service.impl.SecurityManagerImpl.getAdjPrice(SecurityManagerImpl.java:212)
	com.lti.service.impl.MutualFundManagerImpl.calculateDailyBeta(MutualFundManagerImpl.java:280)
	com.lti.compiledstrategy.Smart_Money_Table5510.action(Smart_Money_Table5510.java:228)
	com.lti.executor.Simulator._action(Simulator.java:232)
	com.lti.executor.Simulator.simulate(Simulator.java:982)
	com.lti.executor.Executor.execute(Executor.java:804)
	com.lti.executor.Executor.execute(Executor.java:975)
	com.lti.executor.Executor.execute(Executor.java:907)
	com.lti.executor.BatchExecutorThread.run(BatchExecutorThread.java:223)
"
32479,Smart Money style_TINCX,2011-05-12 00:00:00,fail,2011-09-07 18:17:29,2011-09-07 18:17:36,6.662secs,"Java heap space
	org.hibernate.util.IdentityMap.put(IdentityMap.java:140)
	org.hibernate.engine.StatefulPersistenceContext.addEntry(StatefulPersistenceContext.java:453)
	org.hibernate.engine.StatefulPersistenceContext.addEntity(StatefulPersistenceContext.java:407)
	org.hibernate.engine.TwoPhaseLoad.addUninitializedEntity(TwoPhaseLoad.java:240)
	org.hibernate.loader.Loader.loadFromResultSet(Loader.java:1366)
	org.hibernate.loader.Loader.instanceNotYetLoaded(Loader.java:1308)
	org.hibernate.loader.Loader.getRow(Loader.java:1206)
	org.hibernate.loader.Loader.getRowFromResultSet(Loader.java:580)
	org.hibernate.loader.Loader.doQuery(Loader.java:701)
	org.hibernate.loader.Loader.doQueryAndInitializeNonLazyCollections(Loader.java:236)
	org.hibernate.loader.Loader.doList(Loader.java:2220)
	org.hibernate.loader.Loader.listIgnoreQueryCache(Loader.java:2104)
	org.hibernate.loader.Loader.list(Loader.java:2099)
	org.hibernate.loader.criteria.CriteriaLoader.list(CriteriaLoader.java:94)
	org.hibernate.impl.SessionImpl.list(SessionImpl.java:1569)
	org.hibernate.impl.CriteriaImpl.list(CriteriaImpl.java:283)
	com.lti.service.impl.DAOManagerImpl.findByCriteria(DAOManagerImpl.java:136)
	com.lti.service.impl.SecurityManagerImpl.getDailydatasFromDB(SecurityManagerImpl.java:341)
	com.lti.service.impl.SecurityManagerImplWithCache.getDailydatasWithCache(SecurityManagerImplWithCache.java:112)
	com.lti.service.impl.SecurityManagerImplWithCache.getLatestDailydata(SecurityManagerImplWithCache.java:312)
	com.lti.service.impl.SecurityManagerImpl.getAdjPrice(SecurityManagerImpl.java:212)
	com.lti.service.impl.MutualFundManagerImpl.calculateDailyBeta(MutualFundManagerImpl.java:280)
	com.lti.compiledstrategy.Smart_Money_Table5510.action(Smart_Money_Table5510.java:228)
	com.lti.executor.Simulator._action(Simulator.java:232)
	com.lti.executor.Simulator.simulate(Simulator.java:982)
	com.lti.executor.Executor.execute(Executor.java:804)
	com.lti.executor.Executor.execute(Executor.java:975)
	com.lti.executor.Executor.execute(Executor.java:907)
	com.lti.executor.BatchExecutorThread.run(BatchExecutorThread.java:223)
"
32477,Smart Money style_TGBAX,2011-08-23 00:00:00,fail,2011-09-07 18:17:36,2011-09-07 18:17:48,12.348secs,"Java heap space
	java.util.HashMap.resize(Unknown Source)
	java.util.HashMap.addEntry(Unknown Source)
	java.util.HashMap.put(Unknown Source)
	org.apache.commons.collections.SequencedHashMap.put(SequencedHashMap.java:446)
	org.hibernate.util.IdentityMap.put(IdentityMap.java:140)
	org.hibernate.engine.StatefulPersistenceContext.addEntry(StatefulPersistenceContext.java:453)
	org.hibernate.engine.StatefulPersistenceContext.addEntity(StatefulPersistenceContext.java:407)
	org.hibernate.engine.TwoPhaseLoad.addUninitializedEntity(TwoPhaseLoad.java:240)
	org.hibernate.loader.Loader.loadFromResultSet(Loader.java:1366)
	org.hibernate.loader.Loader.instanceNotYetLoaded(Loader.java:1308)
	org.hibernate.loader.Loader.getRow(Loader.java:1206)
	org.hibernate.loader.Loader.getRowFromResultSet(Loader.java:580)
	org.hibernate.loader.Loader.doQuery(Loader.java:701)
	org.hibernate.loader.Loader.doQueryAndInitializeNonLazyCollections(Loader.java:236)
	org.hibernate.loader.Loader.doList(Loader.java:2220)
	org.hibernate.loader.Loader.listIgnoreQueryCache(Loader.java:2104)
	org.hibernate.loader.Loader.list(Loader.java:2099)
	org.hibernate.loader.criteria.CriteriaLoader.list(CriteriaLoader.java:94)
	org.hibernate.impl.SessionImpl.list(SessionImpl.java:1569)
	org.hibernate.impl.CriteriaImpl.list(CriteriaImpl.java:283)
	com.lti.service.impl.DAOManagerImpl.findByCriteria(DAOManagerImpl.java:136)
	com.lti.service.impl.SecurityManagerImpl.getDailydatasFromDB(SecurityManagerImpl.java:341)
	com.lti.service.impl.SecurityManagerImplWithCache.getDailydatasWithCache(SecurityManagerImplWithCache.java:112)
	com.lti.service.impl.SecurityManagerImplWithCache.getLatestDailydata(SecurityManagerImplWithCache.java:312)
	com.lti.service.impl.SecurityManagerImpl.getAdjPrice(SecurityManagerImpl.java:212)
	com.lti.service.impl.MutualFundManagerImpl.calculateDailyBeta(MutualFundManagerImpl.java:280)
	com.lti.compiledstrategy.Smart_Money_Table5510.action(Smart_Money_Table5510.java:228)
	com.lti.executor.Simulator._action(Simulator.java:232)
	com.lti.executor.Simulator.simulate(Simulator.java:982)
	com.lti.executor.Executor.execute(Executor.java:804)
	com.lti.executor.Executor.execute(Executor.java:975)
	com.lti.executor.Executor.execute(Executor.java:907)
"
32476,Smart Money style_OSTIX,2011-08-23 00:00:00,fail,2011-09-07 18:17:48,2011-09-07 18:18:02,14.537secs,"Java heap space
"
32475,Smart Money style_MWTRX,2011-08-23 00:00:00,fail,2011-09-07 18:18:02,2011-09-07 18:18:15,12.953secs,"Java heap space
"
32474,Smart Money style_WATFX,2011-08-23 00:00:00,fail,2011-09-07 18:18:15,2011-09-07 18:18:29,13.329secs,"Java heap space
"
32473,Smart Money style_INTLX,2011-05-12 00:00:00,fail,2011-09-07 18:18:29,2011-09-07 18:18:34,4.865secs,"Java heap space
"
32472,Smart Money style_BRUFX,2011-05-12 00:00:00,fail,2011-09-07 18:18:34,2011-09-07 18:18:43,8.911secs,"Java heap space
"
32389,PP EuropeStock Style,2011-09-07 00:00:00,success,2011-09-07 18:18:43,2011-09-07 18:18:56,13.926secs,success.
32388,PP ForeignSmallMidCap Style,2011-08-23 00:00:00,fail,2011-09-07 18:18:56,2011-09-07 18:19:09,12.323secs,"Java heap space
"
32387,PP ForeignLargeCap Style,2011-08-23 00:00:00,fail,2011-09-07 18:19:09,2011-09-07 18:19:19,9.972secs,"Java heap space
"
